pair_id,url1_lang,google_lang1,url2_lang,google_lang2,title1,title2,translated1,translated2
1484395547_1484362668,en,en,en,en,Bringing in a fresh decade: A 2020 lookahead for Michigan,2020 Outlook: Seven state issues to watch over 7 months,Bringing in a fresh decade: A 2020 lookahead for Michigan,2020 Outlook: Seven state issues to watch over 7 months
1484013283_1483919218,en,en,en,en,"FIFA 20 TOTW 16 confirmed as Alexander-Arnold, Martial, Kane, Aguero, Traore make FUT XI",Livescore: Latest Premier League results for New Year Day’s fixtures,"FIFA 20 TOTW 16 confirmed as Alexander-Arnold, Martial, Kane, Aguero, Traore make FUT XI",Livescore: Latest Premier League results for New Year Day’s fixtures
1484188406_1484268924,en,en,en,en,Toward An Impartial Impeachment Trial,Home of the Original Writings of the Illuminati,Toward An Impartial Impeachment Trial,Home of the Original Writings of the Illuminati
1484188852_1483860208,en,en,en,en,Call for Civil War to be remembered with memorial to all victims,Mississippi Wants Court Redo of 15-Week Abortion Ban Challenge,Call for Civil War to be remembered with memorial to all victims,Mississippi Wants Court Redo of 15-Week Abortion Ban Challenge
1484189121_1484144511,en,en,en,en,Suspects released without bail after shocking attacks on Jews,Guardian Angels to patrol Jewish neighborhoods in New York City after recent attacks,Suspects released without bail after shocking attacks on Jews,Guardian Angels to patrol Jewish neighborhoods in New York City after recent attacks
1484189177_1484282556,en,en,en,en,Police investigate string of fast food robberies in Metro Detroit,VIDEO: Fast-Food Bandits Sought In Multiple Robberies Around Metro Detroit,Police investigate string of fast food robberies in Metro Detroit,VIDEO: Fast-Food Bandits Sought In Multiple Robberies Around Metro Detroit
1484034837_1484332368,en,en,en,en,Kleverness Smart Lighting review: This hub-based lighting system is unfinished and expensive,Vanessa Hudgens Rocks A Swimsuit With Snow In The Backdrop,Kleverness Smart Lighting review: This hub-based lighting system is unfinished and expensive,Vanessa Hudgens Rocks A Swimsuit With Snow In The Backdrop
1484395559_1484287028,en,en,en,en,"Ranbir-Alia to Celebrity Weddings to Remixes, 20 Talking Points from World of Entertainment in 2020",‘Chhapaak’ to ‘Radhe’ and ‘Brahmastra’: 20 films to watch out for in 2020,"Ranbir-Alia to Celebrity Weddings to Remixes, 20 Talking Points from World of Entertainment in 2020",‘Chhapaak’ to ‘Radhe’ and ‘Brahmastra’: 20 films to watch out for in 2020
1483923227_1484151049,en,en,en,en,White evangelicals love Trump. Religious voters? Not so much.,Who Cares? Everyone. Why 2020 Will Be the Year of Persuasion,White evangelicals love Trump. Religious voters? Not so much.,Who Cares? Everyone. Why 2020 Will Be the Year of Persuasion
1484034100_1484435197,en,en,en,en,Man arrested after allegedly bludgeoning father to death with hammer,Shoplifters arrested for stealing beer and meat from Guelph grocery store,Man arrested after allegedly bludgeoning father to death with hammer,Shoplifters arrested for stealing beer and meat from Guelph grocery store
1484010801_1484032184,en,en,en,en,Top UN official accuses US of torturing Chelsea Manning,LOOK: Anne Curtis proudly shows off baby bump in stunning photoshoot,Top UN official accuses US of torturing Chelsea Manning,LOOK: Anne Curtis proudly shows off baby bump in stunning photoshoot
1483801573_1483801577,en,en,en,en,2019: Oregon International Air Show decamps for McMinnville,2019: Deputies wounded in shootout at Hagg Lake,2019: Oregon International Air Show decamps for McMinnville,2019: Deputies wounded in shootout at Hagg Lake
1484013839_1485005609,en,en,en,en,Harry Potter: The Actors Who Almost Played Dumbledore,Every Disney+ Movie & TV Show Releasing In 2020,Harry Potter: The Actors Who Almost Played Dumbledore,Every Disney+ Movie & TV Show Releasing In 2020
1483805535_1484264492,en,en,en,en,"Naira Marley Signs Zinoleesky, Mohbad, Cblack And Fabian to Marlian Music – Ghanagh.com","Naira Marley officially signs Zinoleesky, Mohbad, Cblack, Fabian","Naira Marley Signs Zinoleesky, Mohbad, Cblack And Fabian to Marlian Music – Ghanagh.com","Naira Marley officially signs Zinoleesky, Mohbad, Cblack, Fabian"
1538841592_1484040205,en,en,en,en,Trump blames Iran after Iraqi militia storms US embassy in Baghdad over airstrikes,Iraq: Iran attacks US as Trump threatens repercussion,Trump blames Iran after Iraqi militia storms US embassy in Baghdad over airstrikes,Iraq: Iran attacks US as Trump threatens repercussion
1484396170_1484182933,en,en,en,en,Everything we know about Bride and Prejudice Australia star Micah Downey's death.,Man at Naval Base Kitsap-Bangor sentenced for knife attack,Everything we know about Bride and Prejudice Australia star Micah Downey's death.,Man at Naval Base Kitsap-Bangor sentenced for knife attack
1484008680_1484210554,en,en,en,en,20 Rose Parade moments to watch for in 2020,"Rose Parade 2020: Hope, history, diversity and a welcome return to normal",20 Rose Parade moments to watch for in 2020,"Rose Parade 2020: Hope, history, diversity and a welcome return to normal"
1484188759_1484180057,en,en,en,en,Sexual abuse of children often involves those close to home – Mon News Agency,"Fox News Host Warns: If You Aren’t Teaching Your Kids About Freedom, You Aren’t Doing your Job as a Parent",Sexual abuse of children often involves those close to home – Mon News Agency,"Fox News Host Warns: If You Aren’t Teaching Your Kids About Freedom, You Aren’t Doing your Job as a Parent"
1484182172_1485131357,en,en,en,en,Night Sky for January 2020,January 2020 Astrological Forecast,Night Sky for January 2020,January 2020 Astrological Forecast
1484007630_1484111067,en,en,en,en,Saanich community association chairs say the network will look at housing issues in 2020 – BC Local News,NYPD probing Bronx shooting death as first homicide of 2020,Saanich community association chairs say the network will look at housing issues in 2020 – BC Local News,NYPD probing Bronx shooting death as first homicide of 2020
1484035406_1484036622,en,en,en,en,Aaron Rodgers Owned 'Shooter McGavin' on New Year's Eve With Awesome Tweet,Las Vegas parents ‘thrilled’ with New Year’s baby,Aaron Rodgers Owned 'Shooter McGavin' on New Year's Eve With Awesome Tweet,Las Vegas parents ‘thrilled’ with New Year’s baby
1484009481_1484260950,en,en,en,en,NYE fireworks lit in memory of Kate Dooley  ,'Are you crazy?' Dorchester celebrates New Year's Day with annual polar bear dip,NYE fireworks lit in memory of Kate Dooley  ,'Are you crazy?' Dorchester celebrates New Year's Day with annual polar bear dip
1484189104_1484144539,en,en,en,en,Chicago area Jewish community comes together after violent attack in New York,"ADL official: The Jewish community is facing an ""epidemic"" in New York",Chicago area Jewish community comes together after violent attack in New York,"ADL official: The Jewish community is facing an ""epidemic"" in New York"
1484038723_1484148895,en,en,en,en,"Bouncer beats man with flashlight after denying him entry to Ventura bar, police say","Naperville Cops Investigate Slashed Tires, Vandalized Property","Bouncer beats man with flashlight after denying him entry to Ventura bar, police say","Naperville Cops Investigate Slashed Tires, Vandalized Property"
1484105219_1483777619,en,en,en,en,NTPC offers sops to keep Andhra from revoking contracts,Andhra Pradesh deputy CM posts TikTok video praising CM YS Jagan Mohan Reddy,NTPC offers sops to keep Andhra from revoking contracts,Andhra Pradesh deputy CM posts TikTok video praising CM YS Jagan Mohan Reddy
1484188562_1483916282,en,en,en,en,The most exciting new gadgets to look forward to in 2020,Tech that could seriously change the game in 2020,The most exciting new gadgets to look forward to in 2020,Tech that could seriously change the game in 2020
1484011271_1484049571,en,en,en,en,A startup sector slowdown in 2020 could be unexpectedly bad news for the tech giants,5 homicides in first hours of 2020 in St. Louis,A startup sector slowdown in 2020 could be unexpectedly bad news for the tech giants,5 homicides in first hours of 2020 in St. Louis
1484188214_1484146741,en,en,en,en,Why This Indian State Is Witnessing the Country's Most Violent Anti Citizenship-Law Protests,India celebrates New Year's Eve with protests against citizenship law,Why This Indian State Is Witnessing the Country's Most Violent Anti Citizenship-Law Protests,India celebrates New Year's Eve with protests against citizenship law
1484187902_1483855451,en,en,en,en,"2019: Americans Slept while Street Revolts Reshaped Iraq, Lebanon, Sudan and Algeria","Iran's Supreme Leader: 'If Anyone Threatens Us, We Will Unhesitatingly Confront and Strike Them'","2019: Americans Slept while Street Revolts Reshaped Iraq, Lebanon, Sudan and Algeria","Iran's Supreme Leader: 'If Anyone Threatens Us, We Will Unhesitatingly Confront and Strike Them'"
1484188515_1485021532,en,en,en,en,Korea’s financial chiefs eye growth momentum in face of challenges,Monetary easing will continue through 2020: BOK governor,Korea’s financial chiefs eye growth momentum in face of challenges,Monetary easing will continue through 2020: BOK governor
1484399507_1484337946,en,en,en,en,Australia's raging bushfires are smothering New Zealand with smoke,'Just one more horror': Iconic South Island glaciers stained by Aussie bushfires,Australia's raging bushfires are smothering New Zealand with smoke,'Just one more horror': Iconic South Island glaciers stained by Aussie bushfires
1484457633_1484300444,en,en,en,en,Pairings: Pinot soars with simple noodles,Be prepared whatever the weather,Pairings: Pinot soars with simple noodles,Be prepared whatever the weather
1483806468_1484207629,en,en,en,en,Providence Lost by Paul Lay review – the rise and fall of Oliver Cromwell’s Protectorate,50 years of The Irish Post is something to be celebrated,Providence Lost by Paul Lay review – the rise and fall of Oliver Cromwell’s Protectorate,50 years of The Irish Post is something to be celebrated
1483804040_1483794245,en,en,en,en,"Letter: Democrats care about votes, not people",A lot on its way in coming year,"Letter: Democrats care about votes, not people",A lot on its way in coming year
1484188957_1484235264,en,en,en,en,‘Jackbox Party Pack 6:’ A Solid Option For New Year’s Eve Gaming,"One dies in Jan 1 auto crash on, Ore Road",‘Jackbox Party Pack 6:’ A Solid Option For New Year’s Eve Gaming,"One dies in Jan 1 auto crash on, Ore Road"
1484034301_1483852272,en,en,en,en,Maine man wins $1 million in New Year’s Eve Powerball drawing,Maine Man Becomes First Million Dollar Powerball Winner Of 2020,Maine man wins $1 million in New Year’s Eve Powerball drawing,Maine Man Becomes First Million Dollar Powerball Winner Of 2020
1483805718_1484102108,en,en,en,en,Group Of Volunteers In Tamil Nadu Successfully Rebuilds Three Schools Damaged By Cyclone Gaja,Missing kayaker pulled from St. Joseph River in Niles has died,Group Of Volunteers In Tamil Nadu Successfully Rebuilds Three Schools Damaged By Cyclone Gaja,Missing kayaker pulled from St. Joseph River in Niles has died
1484401435_1484195803,en,en,en,en,Chandigarh: Murder convict out on bail ‘kills’ woman friend in hotel room,JNU to continue with registration boycott,Chandigarh: Murder convict out on bail ‘kills’ woman friend in hotel room,JNU to continue with registration boycott
1484110512_1484110557,en,en,en,en,"Here are some far-right reactionaries the term ‘OK, Boomer’ was perfectly designed for",WATCH: Rudy Giuliani goes instantly off the rails at Mar-A-Lago over impeachment question,"Here are some far-right reactionaries the term ‘OK, Boomer’ was perfectly designed for",WATCH: Rudy Giuliani goes instantly off the rails at Mar-A-Lago over impeachment question
1484191154_1483788550,en,en,en,en,Central California authorities ask for help in search for missing mother; estranged boyfriend named person of interest,We’re for Sydney,Central California authorities ask for help in search for missing mother; estranged boyfriend named person of interest,We’re for Sydney
